x;y
-9.04;-0.3753533
-9.03;-0.3846032
-9.02;-0.3938147
-9.01;-0.4029867
-9.00;-0.4121185
-8.99;-0.4212090
-8.98;-0.4302575
-8.97;-0.4392629
-8.96;-0.4482243
-8.95;-0.4571410
-8.94;-0.4660119
-8.93;-0.4748363
-8.92;-0.4836131
-8.91;-0.4923416
-8.90;-0.5010209
-8.89;-0.5096500
-8.88;-0.5182282
-8.87;-0.5267546
-8.86;-0.5352283
-8.85;-0.5436484
-8.84;-0.5520143
-8.83;-0.5603249
-8.82;-0.5685794
-8.81;-0.5767772
-8.80;-0.5849172
-8.79;-0.5929987
-8.78;-0.6010210
-8.77;-0.6089831
-8.76;-0.6168844
-8.75;-0.6247240
-8.74;-0.6325010
-8.73;-0.6402149
-8.72;-0.6478647
-8.71;-0.6554497
-8.70;-0.6629692
-8.69;-0.6704224
-8.68;-0.6778086
-8.67;-0.6851269
-8.66;-0.6923768
-8.65;-0.6995574
-8.64;-0.7066681
-8.63;-0.7137081
-8.62;-0.7206767
-8.61;-0.7275733
-8.60;-0.7343971
-8.59;-0.7411475
-8.58;-0.7478237
-8.57;-0.7544252
-8.56;-0.7609512
-8.55;-0.7674012
-8.54;-0.7737744
-8.53;-0.7800702
-8.52;-0.7862880
-8.51;-0.7924272
-8.50;-0.7984871
-8.49;-0.8044672
-8.48;-0.8103669
-8.47;-0.8161855
-8.46;-0.8219225
-8.45;-0.8275773
-8.44;-0.8331493
-8.43;-0.8386380
-8.42;-0.8440429
-8.41;-0.8493634
-8.40;-0.8545989
-8.39;-0.8597490
-8.38;-0.8648131
-8.37;-0.8697907
-8.36;-0.8746813
-8.35;-0.8794845
-8.34;-0.8841997
-8.33;-0.8888265
-8.32;-0.8933644
-8.31;-0.8978130
-8.30;-0.9021718
-8.29;-0.9064404
-8.28;-0.9106184
-8.27;-0.9147053
-8.26;-0.9187007
-8.25;-0.9226042
-8.24;-0.9264155
-8.23;-0.9301341
-8.22;-0.9337598
-8.21;-0.9372920
-8.20;-0.9407306
-8.19;-0.9440750
-8.18;-0.9473251
-8.17;-0.9504804
-8.16;-0.9535406
-8.15;-0.9565056
-8.14;-0.9593748
-8.13;-0.9621482
-8.12;-0.9648253
-8.11;-0.9674059
-8.10;-0.9698898
-8.09;-0.9722767
-8.08;-0.9745664
-8.07;-0.9767586
-8.06;-0.9788532
-8.05;-0.9808498
-8.04;-0.9827484
-8.03;-0.9845487
-8.02;-0.9862506
-8.01;-0.9878538
-8.00;-0.9893582
-7.99;-0.9907638
-7.98;-0.9920702
-7.97;-0.9932774
-7.96;-0.9943853
-7.95;-0.9953938
-7.94;-0.9963027
-7.93;-0.9971120
-7.92;-0.9978216
-7.91;-0.9984314
-7.90;-0.9989413
-7.89;-0.9993514
-7.88;-0.9996615
-7.87;-0.9998717
-7.86;-0.9999819
-7.85;-0.9999921
-7.84;-0.9999023
-7.83;-0.9997125
-7.82;-0.9994227
-7.81;-0.9990330
-7.80;-0.9985433
-7.79;-0.9979539
-7.78;-0.9972646
-7.77;-0.9964756
-7.76;-0.9955870
-7.75;-0.9945988
-7.74;-0.9935111
-7.73;-0.9923241
-7.72;-0.9910379
-7.71;-0.9896525
-7.70;-0.9881682
-7.69;-0.9865851
-7.68;-0.9849033
-7.67;-0.9831231
-7.66;-0.9812445
-7.65;-0.9792678
-7.64;-0.9771932
-7.63;-0.9750208
-7.62;-0.9727510
-7.61;-0.9703838
-7.60;-0.9679197
-7.59;-0.9653587
-7.58;-0.9627012
-7.57;-0.9599475
-7.56;-0.9570977
-7.55;-0.9541523
-7.54;-0.9511114
-7.53;-0.9479754
-7.52;-0.9447446
-7.51;-0.9414194
-7.50;-0.9380000
-7.49;-0.9344868
-7.48;-0.9308801
-7.47;-0.9271804
-7.46;-0.9233880
-7.45;-0.9195032
-7.44;-0.9155264
-7.43;-0.9114582
-7.42;-0.9072987
-7.41;-0.9030486
-7.40;-0.8987081
-7.39;-0.8942778
-7.38;-0.8897580
-7.37;-0.8851493
-7.36;-0.8804520
-7.35;-0.8756667
-7.34;-0.8707939
-7.33;-0.8658339
-7.32;-0.8607874
-7.31;-0.8556548
-7.30;-0.8504366
-7.29;-0.8451334
-7.28;-0.8397457
-7.27;-0.8342740
-7.26;-0.8287189
-7.25;-0.8230809
-7.24;-0.8173606
-7.23;-0.8115585
-7.22;-0.8056754
-7.21;-0.7997116
-7.20;-0.7936679
-7.19;-0.7875448
-7.18;-0.7813429
-7.17;-0.7750629
-7.16;-0.7687055
-7.15;-0.7622711
-7.14;-0.7557605
-7.13;-0.7491743
-7.12;-0.7425133
-7.11;-0.7357779
-7.10;-0.7289690
-7.09;-0.7220872
-7.08;-0.7151332
-7.07;-0.7081077
-7.06;-0.7010114
-7.05;-0.6938449
-7.04;-0.6866091
-7.03;-0.6793047
-7.02;-0.6719322
-7.01;-0.6644926
-7.00;-0.6569866
-6.99;-0.6494149
-6.98;-0.6417782
-6.97;-0.6340773
-6.96;-0.6263130
-6.95;-0.6184861
-6.94;-0.6105974
-6.93;-0.6026476
-6.92;-0.5946375
-6.91;-0.5865680
-6.90;-0.5784398
-6.89;-0.5702537
-6.88;-0.5620107
-6.87;-0.5537114
-6.86;-0.5453568
-6.85;-0.5369476
-6.84;-0.5284847
-6.83;-0.5199690
-6.82;-0.5114013
-6.81;-0.5027825
-6.80;-0.4941134
-6.79;-0.4853948
-6.78;-0.4766277
-6.77;-0.4678130
-6.76;-0.4589515
-6.75;-0.4500441
-6.74;-0.4410917
-6.73;-0.4320951
-6.72;-0.4230554
-6.71;-0.4139734
-6.70;-0.4048499
-6.69;-0.3956860
-6.68;-0.3864825
-6.67;-0.3772404
-6.66;-0.3679605
-6.65;-0.3586439
-6.64;-0.3492913
-6.63;-0.3399039
-6.62;-0.3304824
-6.61;-0.3210280
-6.60;-0.3115414
-6.59;-0.3020236
-6.58;-0.2924757
-6.57;-0.2828985
-6.56;-0.2732930
-6.55;-0.2636602
-6.54;-0.2540010
-6.53;-0.2443164
-6.52;-0.2346074
-6.51;-0.2248749
-6.50;-0.2151200
-6.49;-0.2053435
-6.48;-0.1955465
-6.47;-0.1857300
-6.46;-0.1758948
-6.45;-0.1660421
-6.44;-0.1561728
-6.43;-0.1462878
-6.42;-0.1363883
-6.41;-0.1264751
-6.40;-0.1165492
-6.39;-0.1066117
-6.38;-0.0966635
-6.37;-0.0867057
-6.36;-0.0767392
-6.35;-0.0667650
-6.34;-0.0567841
-6.33;-0.0467976
-6.32;-0.0368064
-6.31;-0.0268115
-6.30;-0.0168139
-6.29;-0.0068146
-6.28;0.0031853
-6.27;0.0131849
-6.26;0.0231832
-6.25;0.0331792
-6.24;0.0431719
-6.23;0.0531602
-6.22;0.0631433
-6.21;0.0731200
-6.20;0.0830894
-6.19;0.0930505
-6.18;0.1030023
-6.17;0.1129438
-6.16;0.1228740
-6.15;0.1327919
-6.14;0.1426965
-6.13;0.1525869
-6.12;0.1624620
-6.11;0.1723209
-6.10;0.1821625
-6.09;0.1919859
-6.08;0.2017901
-6.07;0.2115742
-6.06;0.2213370
-6.05;0.2310778
-6.04;0.2407954
-6.03;0.2504890
-6.02;0.2601575
-6.01;0.2698000
-6.00;0.2794155
-5.99;0.2890031
-5.98;0.2985617
-5.97;0.3080906
-5.96;0.3175886
-5.95;0.3270548
-5.94;0.3364884
-5.93;0.3458883
-5.92;0.3552536
-5.91;0.3645833
-5.90;0.3738767
-5.89;0.3831326
-5.88;0.3923502
-5.87;0.4015286
-5.86;0.4106668
-5.85;0.4197640
-5.84;0.4288192
-5.83;0.4378315
-5.82;0.4468001
-5.81;0.4557239
-5.80;0.4646022
-5.79;0.4734340
-5.78;0.4822185
-5.77;0.4909547
-5.76;0.4996419
-5.75;0.5082791
-5.74;0.5168654
-5.73;0.5254001
-5.72;0.5338823
-5.71;0.5423110
-5.70;0.5506855
-5.69;0.5590050
-5.68;0.5672686
-5.67;0.5754754
-5.66;0.5836247
-5.65;0.5917156
-5.64;0.5997473
-5.63;0.6077191
-5.62;0.6156301
-5.61;0.6234795
-5.60;0.6312666
-5.59;0.6389906
-5.58;0.6466507
-5.57;0.6542461
-5.56;0.6617761
-5.55;0.6692399
-5.54;0.6766367
-5.53;0.6839660
-5.52;0.6912268
-5.51;0.6984185
-5.50;0.7055403
-5.49;0.7125916
-5.48;0.7195717
-5.47;0.7264798
-5.46;0.7333152
-5.45;0.7400773
-5.44;0.7467654
-5.43;0.7533788
-5.42;0.7599169
-5.41;0.7663790
-5.40;0.7727645
-5.39;0.7790727
-5.38;0.7853030
-5.37;0.7914547
-5.36;0.7975273
-5.35;0.8035202
-5.34;0.8094327
-5.33;0.8152642
-5.32;0.8210142
-5.31;0.8266822
-5.30;0.8322674
-5.29;0.8377695
-5.28;0.8431877
-5.27;0.8485217
-5.26;0.8537708
-5.25;0.8589345
-5.24;0.8640123
-5.23;0.8690037
-5.22;0.8739083
-5.21;0.8787254
-5.20;0.8834547
-5.19;0.8880956
-5.18;0.8926477
-5.17;0.8971105
-5.16;0.9014837
-5.15;0.9057666
-5.14;0.9099591
-5.13;0.9140605
-5.12;0.9180705
-5.11;0.9219887
-5.10;0.9258147
-5.09;0.9295481
-5.08;0.9331886
-5.07;0.9367357
-5.06;0.9401892
-5.05;0.9435487
-5.04;0.9468138
-5.03;0.9499842
-5.02;0.9530596
-5.01;0.9560398
-5.00;0.9589243
-4.99;0.9617129
-4.98;0.9644054
-4.97;0.9670014
-4.96;0.9695007
-4.95;0.9719031
-4.94;0.9742082
-4.93;0.9764160
-4.92;0.9785261
-4.91;0.9805384
-4.90;0.9824526
-4.89;0.9842686
-4.88;0.9859861
-4.87;0.9876051
-4.86;0.9891253
-4.85;0.9905465
-4.84;0.9918688
-4.83;0.9930918
-4.82;0.9942155
-4.81;0.9952398
-4.80;0.9961646
-4.79;0.9969898
-4.78;0.9977152
-4.77;0.9983409
-4.76;0.9988668
-4.75;0.9992928
-4.74;0.9996188
-4.73;0.9998449
-4.72;0.9999710
-4.71;0.9999971
-4.70;0.9999233
-4.69;0.9997494
-4.68;0.9994755
-4.67;0.9991017
-4.66;0.9986280
-4.65;0.9980544
-4.64;0.9973811
-4.63;0.9966079
-4.62;0.9957352
-4.61;0.9947628
-4.60;0.9936910
-4.59;0.9925198
-4.58;0.9912494
-4.57;0.9898798
-4.56;0.9884113
-4.55;0.9868439
-4.54;0.9851778
-4.53;0.9834132
-4.52;0.9815503
-4.51;0.9795892
-4.50;0.9775301
-4.49;0.9753733
-4.48;0.9731190
-4.47;0.9707673
-4.46;0.9683186
-4.45;0.9657731
-4.44;0.9631309
-4.43;0.9603925
-4.42;0.9575580
-4.41;0.9546278
-4.40;0.9516021
-4.39;0.9484812
-4.38;0.9452655
-4.37;0.9419553
-4.36;0.9385509
-4.35;0.9350526
-4.34;0.9314608
-4.33;0.9277759
-4.32;0.9239982
-4.31;0.9201281
-4.30;0.9161659
-4.29;0.9121122
-4.28;0.9079673
-4.27;0.9037315
-4.26;0.8994054
-4.25;0.8949894
-4.24;0.8904838
-4.23;0.8858892
-4.22;0.8812060
-4.21;0.8764347
-4.20;0.8715758
-4.19;0.8666297
-4.18;0.8615969
-4.17;0.8564780
-4.16;0.8512734
-4.15;0.8459837
-4.14;0.8406094
-4.13;0.8351510
-4.12;0.8296092
-4.11;0.8239843
-4.10;0.8182771
-4.09;0.8124881
-4.08;0.8066177
-4.07;0.8006668
-4.06;0.7946357
-4.05;0.7885253
-4.04;0.7823359
-4.03;0.7760683
-4.02;0.7697231
-4.01;0.7633010
-4.00;0.7568025
-3.99;0.7502283
-3.98;0.7435791
-3.97;0.7368556
-3.96;0.7300584
-3.95;0.7231881
-3.94;0.7162456
-3.93;0.7092314
-3.92;0.7021463
-3.91;0.6949910
-3.90;0.6877662
-3.89;0.6804726
-3.88;0.6731109
-3.87;0.6656820
-3.86;0.6581865
-3.85;0.6506251
-3.84;0.6429987
-3.83;0.6353080
-3.82;0.6275538
-3.81;0.6197368
-3.80;0.6118579
-3.79;0.6039178
-3.78;0.5959172
-3.77;0.5878571
-3.76;0.5797382
-3.75;0.5715613
-3.74;0.5633273
-3.73;0.5550369
-3.72;0.5466910
-3.71;0.5382905
-3.70;0.5298361
-3.69;0.5213288
-3.68;0.5127693
-3.67;0.5041585
-3.66;0.4954974
-3.65;0.4867866
-3.64;0.4780272
-3.63;0.4692200
-3.62;0.4603659
-3.61;0.4514658
-3.60;0.4425204
-3.59;0.4335309
-3.58;0.4244980
-3.57;0.4154226
-3.56;0.4063057
-3.55;0.3971482
-3.54;0.3879509
-3.53;0.3787149
-3.52;0.3694410
-3.51;0.3601301
-3.50;0.3507832
-3.49;0.3414013
-3.48;0.3319852
-3.47;0.3225359
-3.46;0.3130544
-3.45;0.3035415
-3.44;0.2939983
-3.43;0.2844257
-3.42;0.2748247
-3.41;0.2651961
-3.40;0.2555411
-3.39;0.2458605
-3.38;0.2361553
-3.37;0.2264265
-3.36;0.2166751
-3.35;0.2069020
-3.34;0.1971082
-3.33;0.1872947
-3.32;0.1774624
-3.31;0.1676124
-3.30;0.1577457
-3.29;0.1478632
-3.28;0.1379659
-3.27;0.1280548
-3.26;0.1181309
-3.25;0.1081951
-3.24;0.0982486
-3.23;0.0882922
-3.22;0.0783270
-3.21;0.0683540
-3.20;0.0583741
-3.19;0.0483884
-3.18;0.0383979
-3.17;0.0284035
-3.16;0.0184063
-3.15;0.0084072
-3.14;-0.0015927
-3.13;-0.0115924
-3.12;-0.0215910
-3.11;-0.0315874
-3.10;-0.0415807
-3.09;-0.0515698
-3.08;-0.0615537
-3.07;-0.0715315
-3.06;-0.0815022
-3.05;-0.0914646
-3.04;-0.1014180
-3.03;-0.1113612
-3.02;-0.1212933
-3.01;-0.1312132
-3.00;-0.1411200
-2.99;-0.1510127
-2.98;-0.1608903
-2.97;-0.1707518
-2.96;-0.1805963
-2.95;-0.1904226
-2.94;-0.2002300
-2.93;-0.2100173
-2.92;-0.2197836
-2.91;-0.2295279
-2.90;-0.2392493
-2.89;-0.2489468
-2.88;-0.2586193
-2.87;-0.2682661
-2.86;-0.2778859
-2.85;-0.2874780
-2.84;-0.2970414
-2.83;-0.3065750
-2.82;-0.3160780
-2.81;-0.3255493
-2.80;-0.3349882
-2.79;-0.3443935
-2.78;-0.3537643
-2.77;-0.3630998
-2.76;-0.3723990
-2.75;-0.3816610
-2.74;-0.3908848
-2.73;-0.4000695
-2.72;-0.4092142
-2.71;-0.4183179
-2.70;-0.4273799
-2.69;-0.4363991
-2.68;-0.4453746
-2.67;-0.4543057
-2.66;-0.4631913
-2.65;-0.4720305
-2.64;-0.4808226
-2.63;-0.4895666
-2.62;-0.4982616
-2.61;-0.5069069
-2.60;-0.5155014
-2.59;-0.5240443
-2.58;-0.5325349
-2.57;-0.5409722
-2.56;-0.5493554
-2.55;-0.5576837
-2.54;-0.5659562
-2.53;-0.5741721
-2.52;-0.5823306
-2.51;-0.5904309
-2.50;-0.5984721
-2.49;-0.6064535
-2.48;-0.6143743
-2.47;-0.6222336
-2.46;-0.6300306
-2.45;-0.6377647
-2.44;-0.6454350
-2.43;-0.6530408
-2.42;-0.6605812
-2.41;-0.6680556
-2.40;-0.6754632
-2.39;-0.6828032
-2.38;-0.6900750
-2.37;-0.6972777
-2.36;-0.7044108
-2.35;-0.7114734
-2.34;-0.7184648
-2.33;-0.7253844
-2.32;-0.7322314
-2.31;-0.7390053
-2.30;-0.7457052
-2.29;-0.7523306
-2.28;-0.7588807
-2.27;-0.7653550
-2.26;-0.7717527
-2.25;-0.7780732
-2.24;-0.7843159
-2.23;-0.7904802
-2.22;-0.7965655
-2.21;-0.8025711
-2.20;-0.8084964
-2.19;-0.8143409
-2.18;-0.8201039
-2.17;-0.8257850
-2.16;-0.8313835
-2.15;-0.8368988
-2.14;-0.8423304
-2.13;-0.8476778
-2.12;-0.8529405
-2.11;-0.8581178
-2.10;-0.8632094
-2.09;-0.8682146
-2.08;-0.8731330
-2.07;-0.8779641
-2.06;-0.8827074
-2.05;-0.8873624
-2.04;-0.8919287
-2.03;-0.8964057
-2.02;-0.9007932
-2.01;-0.9050906
-2.00;-0.9092974
-1.99;-0.9134134
-1.98;-0.9174380
-1.97;-0.9213708
-1.96;-0.9252115
-1.95;-0.9289597
-1.94;-0.9326150
-1.93;-0.9361771
-1.92;-0.9396455
-1.91;-0.9430199
-1.90;-0.9463001
-1.89;-0.9494856
-1.88;-0.9525762
-1.87;-0.9555715
-1.86;-0.9584713
-1.85;-0.9612752
-1.84;-0.9639830
-1.83;-0.9665944
-1.82;-0.9691091
-1.81;-0.9715270
-1.80;-0.9738476
-1.79;-0.9760709
-1.78;-0.9781966
-1.77;-0.9802245
-1.76;-0.9821543
-1.75;-0.9839859
-1.74;-0.9857192
-1.73;-0.9873538
-1.72;-0.9888898
-1.71;-0.9903268
-1.70;-0.9916648
-1.69;-0.9929037
-1.68;-0.9940432
-1.67;-0.9950833
-1.66;-0.9960240
-1.65;-0.9968650
-1.64;-0.9976064
-1.63;-0.9982480
-1.62;-0.9987897
-1.61;-0.9992316
-1.60;-0.9995736
-1.59;-0.9998156
-1.58;-0.9999576
-1.57;-0.9999997
-1.56;-0.9999417
-1.55;-0.9997838
-1.54;-0.9995258
-1.53;-0.9991679
-1.52;-0.9987101
-1.51;-0.9981525
-1.50;-0.9974950
-1.49;-0.9967378
-1.48;-0.9958808
-1.47;-0.9949243
-1.46;-0.9938684
-1.45;-0.9927130
-1.44;-0.9914583
-1.43;-0.9901046
-1.42;-0.9886518
-1.41;-0.9871001
-1.40;-0.9854497
-1.39;-0.9837008
-1.38;-0.9818535
-1.37;-0.9799081
-1.36;-0.9778646
-1.35;-0.9757234
-1.34;-0.9734845
-1.33;-0.9711484
-1.32;-0.9687151
-1.31;-0.9661850
-1.30;-0.9635582
-1.29;-0.9608351
-1.28;-0.9580159
-1.27;-0.9551009
-1.26;-0.9520903
-1.25;-0.9489846
-1.24;-0.9457840
-1.23;-0.9424888
-1.22;-0.9390994
-1.21;-0.9356160
-1.20;-0.9320391
-1.19;-0.9283690
-1.18;-0.9246060
-1.17;-0.9207506
-1.16;-0.9168031
-1.15;-0.9127639
-1.14;-0.9086335
-1.13;-0.9044122
-1.12;-0.9001004
-1.11;-0.8956987
-1.10;-0.8912074
-1.09;-0.8866269
-1.08;-0.8819578
-1.07;-0.8772005
-1.06;-0.8723555
-1.05;-0.8674232
-1.04;-0.8624042
-1.03;-0.8572990
-1.02;-0.8521080
-1.01;-0.8468318
-1.00;-0.8414710
-0.99;-0.8360260
-0.98;-0.8304974
-0.97;-0.8248857
-0.96;-0.8191916
-0.95;-0.8134155
-0.94;-0.8075581
-0.93;-0.8016199
-0.92;-0.7956016
-0.91;-0.7895037
-0.90;-0.7833269
-0.89;-0.7770717
-0.88;-0.7707389
-0.87;-0.7643289
-0.86;-0.7578426
-0.85;-0.7512804
-0.84;-0.7446431
-0.83;-0.7379314
-0.82;-0.7311458
-0.81;-0.7242872
-0.80;-0.7173561
-0.79;-0.7103533
-0.78;-0.7032794
-0.77;-0.6961352
-0.76;-0.6889214
-0.75;-0.6816388
-0.74;-0.6742879
-0.73;-0.6668696
-0.72;-0.6593847
-0.71;-0.6518338
-0.70;-0.6442177
-0.69;-0.6365372
-0.68;-0.6287930
-0.67;-0.6209860
-0.66;-0.6131169
-0.65;-0.6051864
-0.64;-0.5971954
-0.63;-0.5891448
-0.62;-0.5810352
-0.61;-0.5728675
-0.60;-0.5646425
-0.59;-0.5563610
-0.58;-0.5480239
-0.57;-0.5396320
-0.56;-0.5311862
-0.55;-0.5226872
-0.54;-0.5141360
-0.53;-0.5055333
-0.52;-0.4968801
-0.51;-0.4881772
-0.50;-0.4794255
-0.49;-0.4706259
-0.48;-0.4617792
-0.47;-0.4528863
-0.46;-0.4439481
-0.45;-0.4349655
-0.44;-0.4259395
-0.43;-0.4168708
-0.42;-0.4077605
-0.41;-0.3986093
-0.40;-0.3894183
-0.39;-0.3801884
-0.38;-0.3709205
-0.37;-0.3616154
-0.36;-0.3522742
-0.35;-0.3428978
-0.34;-0.3334871
-0.33;-0.3240430
-0.32;-0.3145666
-0.31;-0.3050586
-0.30;-0.2955202
-0.29;-0.2859522
-0.28;-0.2763556
-0.27;-0.2667314
-0.26;-0.2570806
-0.25;-0.2474040
-0.24;-0.2377026
-0.23;-0.2279775
-0.22;-0.2182296
-0.21;-0.2084599
-0.20;-0.1986693
-0.19;-0.1888589
-0.18;-0.1790296
-0.17;-0.1691823
-0.16;-0.1593182
-0.15;-0.1494381
-0.14;-0.1395431
-0.13;-0.1296341
-0.12;-0.1197122
-0.11;-0.1097783
-0.10;-0.0998334
-0.09;-0.0898785
-0.08;-0.0799147
-0.07;-0.0699428
-0.06;-0.0599640
-0.05;-0.0499792
-0.04;-0.0399893
-0.03;-0.0299955
-0.02;-0.0199987
-0.01;-0.0099998
0.00;0E-7
0.01;0.0099998
0.02;0.0199987
0.03;0.0299955
0.04;0.0399893
0.05;0.0499792
0.06;0.0599640
0.07;0.0699428
0.08;0.0799147
0.09;0.0898785
0.10;0.0998334
0.11;0.1097783
0.12;0.1197122
0.13;0.1296341
0.14;0.1395431
0.15;0.1494381
0.16;0.1593182
0.17;0.1691823
0.18;0.1790296
0.19;0.1888589
0.20;0.1986693
0.21;0.2084599
0.22;0.2182296
0.23;0.2279775
0.24;0.2377026
0.25;0.2474040
0.26;0.2570806
0.27;0.2667314
0.28;0.2763556
0.29;0.2859522
0.30;0.2955202
0.31;0.3050586
0.32;0.3145666
0.33;0.3240430
0.34;0.3334871
0.35;0.3428978
0.36;0.3522742
0.37;0.3616154
0.38;0.3709205
0.39;0.3801884
0.40;0.3894183
0.41;0.3986093
0.42;0.4077605
0.43;0.4168708
0.44;0.4259395
0.45;0.4349655
0.46;0.4439481
0.47;0.4528863
0.48;0.4617792
0.49;0.4706259
0.50;0.4794255
0.51;0.4881772
0.52;0.4968801
0.53;0.5055333
0.54;0.5141360
0.55;0.5226872
0.56;0.5311862
0.57;0.5396320
0.58;0.5480239
0.59;0.5563610
0.60;0.5646425
0.61;0.5728675
0.62;0.5810352
0.63;0.5891448
0.64;0.5971954
0.65;0.6051864
0.66;0.6131169
0.67;0.6209860
0.68;0.6287930
0.69;0.6365372
0.70;0.6442177
0.71;0.6518338
0.72;0.6593847
0.73;0.6668696
0.74;0.6742879
0.75;0.6816388
0.76;0.6889214
0.77;0.6961352
0.78;0.7032794
0.79;0.7103533
0.80;0.7173561
0.81;0.7242872
0.82;0.7311458
0.83;0.7379314
0.84;0.7446431
0.85;0.7512804
0.86;0.7578426
0.87;0.7643289
0.88;0.7707389
0.89;0.7770717
0.90;0.7833269
0.91;0.7895037
0.92;0.7956016
0.93;0.8016199
0.94;0.8075581
0.95;0.8134155
0.96;0.8191916
0.97;0.8248857
0.98;0.8304974
0.99;0.8360260
1.00;0.8414710
1.01;0.8468318
1.02;0.8521080
1.03;0.8572990
1.04;0.8624042
1.05;0.8674232
1.06;0.8723555
1.07;0.8772005
1.08;0.8819578
1.09;0.8866269
1.10;0.8912074
1.11;0.8956987
1.12;0.9001004
1.13;0.9044122
1.14;0.9086335
1.15;0.9127639
1.16;0.9168031
1.17;0.9207506
1.18;0.9246060
1.19;0.9283690
1.20;0.9320391
1.21;0.9356160
1.22;0.9390994
1.23;0.9424888
1.24;0.9457840
1.25;0.9489846
1.26;0.9520903
1.27;0.9551009
1.28;0.9580159
1.29;0.9608351
1.30;0.9635582
1.31;0.9661850
1.32;0.9687151
1.33;0.9711484
1.34;0.9734845
1.35;0.9757234
1.36;0.9778646
1.37;0.9799081
1.38;0.9818535
1.39;0.9837008
1.40;0.9854497
1.41;0.9871001
1.42;0.9886518
1.43;0.9901046
1.44;0.9914583
1.45;0.9927130
1.46;0.9938684
1.47;0.9949243
1.48;0.9958808
1.49;0.9967378
1.50;0.9974950
1.51;0.9981525
1.52;0.9987101
1.53;0.9991679
1.54;0.9995258
1.55;0.9997838
1.56;0.9999417
1.57;0.9999997
1.58;0.9999576
1.59;0.9998156
1.60;0.9995736
1.61;0.9992316
1.62;0.9987897
1.63;0.9982480
1.64;0.9976064
1.65;0.9968650
1.66;0.9960240
1.67;0.9950833
1.68;0.9940432
1.69;0.9929037
1.70;0.9916648
1.71;0.9903268
1.72;0.9888898
1.73;0.9873538
1.74;0.9857192
1.75;0.9839859
1.76;0.9821543
1.77;0.9802245
1.78;0.9781966
1.79;0.9760709
1.80;0.9738476
1.81;0.9715270
1.82;0.9691091
1.83;0.9665944
1.84;0.9639830
1.85;0.9612752
1.86;0.9584713
1.87;0.9555715
1.88;0.9525762
1.89;0.9494856
1.90;0.9463001
1.91;0.9430199
1.92;0.9396455
1.93;0.9361771
1.94;0.9326150
1.95;0.9289597
1.96;0.9252115
1.97;0.9213708
1.98;0.9174380
1.99;0.9134134
2.00;0.9092974
2.01;0.9050906
2.02;0.9007932
2.03;0.8964057
2.04;0.8919287
2.05;0.8873624
2.06;0.8827074
2.07;0.8779641
2.08;0.8731330
2.09;0.8682146
2.10;0.8632094
2.11;0.8581178
2.12;0.8529405
2.13;0.8476778
2.14;0.8423304
2.15;0.8368988
2.16;0.8313835
2.17;0.8257850
2.18;0.8201039
2.19;0.8143409
2.20;0.8084964
2.21;0.8025711
2.22;0.7965655
2.23;0.7904802
2.24;0.7843159
2.25;0.7780732
2.26;0.7717527
2.27;0.7653550
2.28;0.7588807
2.29;0.7523306
2.30;0.7457052
2.31;0.7390053
2.32;0.7322314
2.33;0.7253844
2.34;0.7184648
2.35;0.7114734
